month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,product_category_name_computers_accessories,product_category_name_consoles_games,product_category_name_cool_stuff,product_category_name_furniture_decor,product_category_name_garden_tools,product_category_name_health_beauty,product_category_name_perfumery,product_category_name_watches_gifts
2018-01-04,4,0.0789522552658359,0.4784622208638553,0.3253288813014661,54,995,1,4475,4.3,18,21,9,1,4,2018,9.703196347,0.9999999999999998,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,97.952,False,False,True,False,False,False,False,False
2017-01-03,6,0.12876197456156208,0.3029378000684646,0.35192809801164887,59,492,3,250,4.1,25,23,8,1,3,2017,9.134440538,0.1034396809571286,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,89.94,False,False,False,False,False,True,False,False
2017-01-05,6,0.12876197456156208,0.4073479787667054,0.35192809801164887,59,492,3,250,4.1,41,23,8,1,5,2017,9.134440538,0.1034396809571286,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,89.94,False,False,False,False,False,True,False,False
2017-01-06,9,0.1956065831924076,0.341717108382342,0.35192809801164887,59,492,3,250,4.1,53,22,8,1,6,2017,8.83440417,0.1034396809571286,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,89.99,False,False,False,False,False,True,False,False
2017-01-07,17,0.3738588728746623,0.27237191061316324,0.35192809801164887,59,492,3,250,4.1,61,21,10,1,7,2017,10.24669657,0.1034396809571286,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,89.99,False,False,False,False,False,True,False,False
2017-01-08,18,0.3961404090849442,0.3161845707848742,0.35192809801164887,59,492,3,250,4.1,82,23,8,1,8,2017,9.261728694,0.1034396809571286,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,89.99,False,False,False,False,False,True,False,False
2017-01-09,21,0.4629850177157897,0.33496585848645777,0.35192809801164887,59,492,3,250,4.1,89,21,9,1,9,2017,14.38356164,0.1034396809571286,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,89.99,False,False,False,False,False,True,False,False
2017-01-10,24,0.5298296263466353,0.4231056061415244,0.35192809801164887,59,492,3,250,4.1,81,22,9,2,10,2017,16.43835616,0.1034396809571286,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,89.99,False,False,False,False,False,True,False,False
2017-01-11,26,0.5743926987671989,0.43760436253424767,0.35192809801164887,59,492,3,250,4.1,139,22,8,4,11,2017,17.80821918,0.1034396809571286,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,89.99,False,False,False,False,False,True,False,False
2017-01-12,19,0.418421945295226,0.40044244137864277,0.35192809801164887,59,492,3,250,4.1,112,21,10,1,12,2017,13.01369863,0.1034396809571286,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,89.99,False,False,False,False,False,True,False,False
2018-01-01,20,0.44070348150550787,0.3636845126567824,0.35192809801164887,59,492,3,250,4.1,98,23,8,2,1,2018,17.69911504,0.1034396809571286,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,89.99,False,False,False,False,False,True,False,False
2018-01-02,17,0.3738588728746623,0.4144474321430867,0.35192809801164887,59,492,3,250,4.1,126,20,8,2,2,2018,15.04424779,0.1034396809571286,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,89.99,False,False,False,False,False,True,False,False
2018-01-03,16,0.326817323095893,0.2641655578420432,0.3205462944366338,59,492,3,250,4.1,169,22,9,1,3,2018,9.134440538,0.1034396809571286,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,89.99,False,False,False,False,False,True,False,False
2018-01-04,14,0.2723502452479344,0.35262732209073466,0.3017172122916248,59,492,3,250,4.1,118,21,9,1,4,2018,12.38938053,0.1034396809571286,79.99,4.1,14.485,79.99,4.1,14.485,58.99,3.9,16.30272727,83.74,False,False,False,False,False,True,False,False
2018-01-05,16,0.31196131495480056,0.6055902343312416,0.3017172122916248,59,492,3,250,4.1,159,23,8,3,5,2018,9.134440538,0.1034396809571286,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,79.99,False,False,False,False,False,True,False,False
2018-01-06,13,0.25254471039450127,0.31454811099040825,0.3017172122916248,59,492,3,250,4.1,131,21,9,0,6,2018,8.83440417,0.1034396809571286,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,79.99,False,False,False,False,False,True,False,False
2018-01-07,10,0.19312810583420198,0.42928146527867345,0.3017172122916248,59,492,3,250,4.1,113,22,9,1,7,2018,10.24669657,0.1034396809571286,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,79.99,False,False,False,False,False,True,False,False
2018-01-08,7,0.1386189359631769,0.2825386886870057,0.3159340659268929,59,492,3,250,4.1,127,23,8,1,8,2018,9.261728694,0.1034396809571286,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,79.99,False,False,False,False,False,True,False,False
2017-01-07,13,0.18787898295768266,0.38340116880966296,0.20084354288009637,57,366,2,1650,4.1,74,21,10,1,7,2017,4.072301967,0.5969591226321036,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,False,False,False,False,True,False,False,False
2017-01-08,23,0.3361914642329224,0.473558892070105,0.20084354288009637,57,366,2,1650,4.1,113,23,8,1,8,2017,7.387028177,0.5969591226321036,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,False,False,False,False,True,False,False,False
2017-01-09,13,0.18787898295768266,0.4140054267162285,0.20084354288009637,57,366,2,1650,4.1,115,21,9,1,9,2017,6.565656566,0.5969591226321036,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,False,False,False,False,True,False,False,False
2017-01-10,36,0.528997689890734,0.4316274439627498,0.20084354288009637,57,366,2,1650,4.1,146,22,9,2,10,2017,18.18181818,0.5969591226321036,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,False,False,False,False,True,False,False,False
2017-01-11,69,0.9140901809214191,0.48119284664667267,0.17014317277565777,57,366,2,1650,4.1,339,22,8,4,11,2017,34.84848485,0.5969591226321036,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9,False,False,False,False,True,False,False,False
2017-01-12,44,0.6062984522515518,0.446995787680698,0.1800060253062864,57,366,2,1650,4.1,184,21,10,1,12,2017,22.22222222,0.5969591226321036,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.78571429,False,False,False,False,True,False,False,False
2018-01-01,39,0.47692738135620494,0.4211455508815905,0.1506326571600723,57,366,2,1650,4.1,137,23,8,2,1,2018,20.52631579,0.5969591226321036,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.75,False,False,False,False,True,False,False,False
2018-01-02,48,0.59208620446324,0.4814088264786572,0.1529280119501908,57,366,2,1650,4.1,160,20,8,2,2,2018,25.26315789,0.5969591226321036,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,False,False,False,False,True,False,False,False
2018-01-03,26,0.34205958744865395,0.5065878731556361,0.17071701144808193,57,366,2,1650,4.1,116,22,9,1,3,2018,13.68421053,0.5969591226321036,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.35714286,False,False,False,False,True,False,False,False
2018-01-04,28,0.3687508820754834,0.5081887169252626,0.17071701144808193,57,366,2,1650,4.1,111,21,9,1,4,2018,14.73684211,0.5969591226321036,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,False,False,False,False,True,False,False,False
2018-01-05,25,0.3217811363360627,0.3015810895695631,0.1664887263506728,57,366,2,1650,4.1,102,23,8,3,5,2018,13.15789474,0.5969591226321036,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,False,False,False,False,True,False,False,False
2018-01-06,15,0.18040145885999945,0.6373217144774643,0.1506326571600723,57,366,2,1650,4.1,58,21,9,0,6,2018,7.894736842,0.5969591226321036,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.05789474,False,False,False,False,True,False,False,False
2018-01-07,3,0.03213849761189669,0.5732623669746024,0.1506326571600723,57,366,2,1650,4.1,54,22,9,1,7,2018,4.072301967,0.5969591226321036,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,False,False,False,False,True,False,False,False
2018-01-08,6,0.06920423792392238,0.9575506157884723,0.1506326571600723,57,366,2,1650,4.1,46,23,8,1,8,2018,7.387028177,0.5969591226321036,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9,False,False,False,False,True,False,False,False
2017-01-10,1,0.03642197995924502,0.3673815487662892,0.7386021289415545,33,300,1,207,3.5,31,22,9,2,10,2017,33.33333333,0.07122382851445663,154.6958824,4.2,43.88117647,167.0,3.5,14.92,167.0,3.5,14.92,166.95,True,False,False,False,False,False,False,False
2017-01-12,2,0.05444726983710387,0.3171832603069311,0.502108857200241,33,300,1,207,3.5,35,21,10,1,12,2017,66.66666667,0.07122382851445663,149.99,4.2,38.57,119.9,3.5,13.44,109.9,3.5,25.24916667,119.85,True,False,False,False,False,False,False,False
2018-01-02,45,0.8532053075565086,0.2518275006249363,0.287482426189998,33,300,1,207,3.5,202,20,8,2,2,2018,36.29032258,0.07122382851445663,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,93.09489362,True,False,False,False,False,False,False,False
2018-01-03,6,0.12580562894148464,0.45669832316425013,0.3419361317533641,33,300,1,207,3.5,127,22,9,1,3,2018,4.838709677,0.07122382851445663,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,77.155,True,False,False,False,False,False,False,False
2018-01-04,10,0.21296087670256042,0.2299806929900327,0.3419361317533641,33,300,1,207,3.5,107,21,9,1,4,2018,8.064516129,0.07122382851445663,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,88.0,True,False,False,False,False,False,False,False
2018-01-06,3,0.06185051389408162,0.6016402283563531,0.3514762000401687,33,300,1,207,3.5,66,21,9,0,6,2018,2.419354839,0.07122382851445663,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,89.85,True,False,False,False,False,False,False,False
2018-01-07,3,0.05367970941648076,0.31627878652793756,0.2962442257481422,33,300,1,207,3.5,43,22,9,1,7,2018,2.419354839,0.07122382851445663,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,89.9,True,False,False,False,False,False,False,False
2017-01-05,3,0.03956650168244292,0.7515567384849764,0.20084354288009637,59,341,2,1750,4.2,34,23,8,1,5,2017,9.115164065,0.9945164506480557,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,26.24666667,59.85,False,False,False,False,True,False,False,False
2017-01-06,3,0.03956650168244292,0.4128313504794919,0.20084354288009637,59,341,2,1750,4.2,26,22,8,1,6,2017,2.429117553,0.9945164506480557,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.2,16.26,59.9,False,False,False,False,True,False,False,False
2017-01-07,19,0.27686647172282647,0.4077972405596669,0.20084354288009637,59,341,2,1750,4.2,74,21,10,1,7,2017,8.407666985,0.9945164506480557,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,False,False,False,False,True,False,False,False
2017-01-08,27,0.3955164567430183,0.46103225955555843,0.20084354288009637,59,341,2,1750,4.2,113,23,8,1,8,2017,9.071360306,0.9945164506480557,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,False,False,False,False,True,False,False,False
2017-01-09,17,0.24720397546777856,0.4315459748540013,0.20084354288009637,59,341,2,1750,4.2,115,21,9,1,9,2017,7.762557078,0.9945164506480557,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,False,False,False,False,True,False,False,False
2017-01-10,31,0.4548414492531142,0.4581279751680593,0.20084354288009637,59,341,2,1750,4.2,146,22,9,2,10,2017,14.15525114,0.9945164506480557,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,False,False,False,False,True,False,False,False
2017-01-12,32,0.43325071742139315,0.5120196071101237,0.1783741715203856,59,341,2,1750,4.2,184,21,10,1,12,2017,14.61187215,0.9945164506480557,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.64828125,False,False,False,False,True,False,False,False
2018-01-01,29,0.35337491364945267,0.39862097748794795,0.1506326571600723,59,341,2,1750,4.2,137,23,8,2,1,2018,16.86046512,0.9945164506480557,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.425,False,False,False,False,True,False,False,False
2018-01-02,36,0.4477848453860953,0.4555488878427721,0.1556537457320747,59,341,2,1750,4.2,160,20,8,2,2,2018,20.93023256,0.9945164506480557,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,False,False,False,False,True,False,False,False
2018-01-03,35,0.46217041326938646,0.6025285504968572,0.17071701144808193,59,341,2,1750,4.2,116,22,9,1,3,2018,20.34883721,0.9945164506480557,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.9,False,False,False,False,True,False,False,False
2018-01-04,13,0.16856617237426247,0.5216551868954893,0.17071701144808193,59,341,2,1750,4.2,111,21,9,1,4,2018,7.558139535,0.9945164506480557,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,False,False,False,False,True,False,False,False
2018-01-05,29,0.3811061288461586,0.31956919954204227,0.16976061362723438,59,341,2,1750,4.2,102,23,8,3,5,2018,9.115164065,0.9945164506480557,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,False,False,False,False,True,False,False,False
2018-01-06,6,0.06920423792392238,0.6499730398797214,0.1506326571600723,59,341,2,1750,4.2,58,21,9,0,6,2018,2.429117553,0.9945164506480557,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.70952381,False,False,False,False,True,False,False,False
2018-01-07,14,0.16804621208932422,0.9901601216600455,0.1506326571600723,59,341,2,1750,4.2,54,22,9,1,7,2018,8.407666985,0.9945164506480557,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,False,False,False,False,True,False,False,False
2018-01-01,22,0.8140844861182984,0.6260969905154596,0.6550238275758185,48,894,1,533,4.3,152,23,8,2,1,2018,8.02919708,0.13085742771684944,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,150.3045455,True,False,False,False,False,False,False,False
2018-01-06,27,0.9971847864572629,0.7983632506970806,0.6527415143603134,48,894,1,533,4.3,66,21,9,0,6,2018,9.854014599,0.13085742771684944,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,149.9,True,False,False,False,False,False,False,False
2018-01-07,13,0.4775711417089857,1.0,0.6527415143603134,48,894,1,533,4.3,43,22,9,1,7,2018,4.744525547,0.13085742771684944,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,149.9,True,False,False,False,False,False,False,False
2018-01-08,5,0.18064905899568431,0.7011323314960756,0.6527415143603134,48,894,1,533,4.3,18,23,8,1,8,2018,1.824817518,0.13085742771684944,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,149.9,True,False,False,False,False,False,False,False
2018-01-01,3,0.041118954533187084,0.6770507201405727,0.21133761799558143,50,1257,1,350,3.9,98,23,8,2,1,2018,2.0,0.07240777666999003,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,61.94,False,False,False,False,False,True,False,False
2018-01-03,13,0.19460627864424068,0.8318722603779123,0.21133761799558143,50,1257,1,350,3.9,169,22,9,1,3,2018,8.666666667,0.07240777666999003,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,61.94,False,False,False,False,False,True,False,False
2018-01-04,15,0.23644574957227077,0.7210081403049835,0.22640088371158862,50,1257,1,350,3.9,118,21,9,1,4,2018,10.0,0.07240777666999003,64.99,3.9,25.346,79.99,4.1,14.485,58.99,3.9,16.30272727,61.99,False,False,False,False,False,True,False,False
2018-01-05,38,0.6065510043899504,0.7016232463364191,0.22640088371158862,50,1257,1,350,3.9,159,23,8,3,5,2018,25.33333333,0.07240777666999003,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,64.99,False,False,False,False,False,True,False,False
2018-01-06,26,0.42632781762764405,0.8870538509664443,0.23644306085559347,50,1257,1,350,3.9,131,21,9,0,6,2018,17.33333333,0.07240777666999003,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,64.99,False,False,False,False,False,True,False,False
2018-01-07,27,0.4429145507171738,0.7398237049581442,0.23644306085559347,50,1257,1,350,3.9,113,22,9,1,7,2018,18.0,0.07240777666999003,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,66.99,False,False,False,False,False,True,False,False
2018-01-08,28,0.4595012838067035,0.6593529163672276,0.23644306085559347,50,1257,1,350,3.9,127,23,8,1,8,2018,18.66666667,0.07240777666999003,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,66.99,False,False,False,False,False,True,False,False
2017-01-05,4,0.054397749809966894,0.5306107806653846,0.20084354288009637,56,348,2,1550,4.1,34,23,8,1,5,2017,14.18617614,0.5969591226321036,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.1,19.7325,59.85,False,False,False,False,True,False,False,False
2017-01-06,1,0.009904005427394974,0.46065539556577223,0.20084354288009637,56,348,2,1550,4.1,26,22,8,1,6,2017,3.065774805,0.5969591226321036,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,59.9,False,False,False,False,True,False,False,False
2017-01-07,14,0.20271023108520664,0.4252597876799042,0.20084354288009637,56,348,2,1550,4.1,74,21,10,1,7,2017,3.978539576,0.5969591226321036,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9,False,False,False,False,True,False,False,False
2017-01-08,39,0.573491434273306,0.4773533708585967,0.20084354288009637,56,348,2,1550,4.1,113,23,8,1,8,2017,8.507525084,0.5969591226321036,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9,False,False,False,False,True,False,False,False
2017-01-09,37,0.543828938018258,0.4442740330886554,0.20084354288009637,56,348,2,1550,4.1,115,21,9,1,9,2017,13.4057971,0.5969591226321036,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9,False,False,False,False,True,False,False,False
2017-01-10,39,0.573491434273306,0.4740833508991786,0.20084354288009637,56,348,2,1550,4.1,146,22,9,2,10,2017,14.13043478,0.5969591226321036,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9,False,False,False,False,True,False,False,False
2017-01-12,51,0.7085573082894049,0.3958591680534909,0.17674231773448484,56,348,2,1550,4.1,184,21,10,1,12,2017,18.47826087,0.5969591226321036,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,52.40694444,False,False,False,False,True,False,False,False
2018-01-01,12,0.14333571854797375,0.5225553120781563,0.1506326571600723,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,0.5969591226321036,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.1,False,False,False,False,True,False,False,False
2018-01-02,39,0.48286978461264196,0.4247547484657341,0.15387206914038964,56,348,2,1550,4.1,160,20,8,2,2,2018,18.75,0.5969591226321036,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9,False,False,False,False,True,False,False,False
2018-01-03,31,0.4087878240157276,0.5518832354250844,0.17071701144808193,56,348,2,1550,4.1,116,22,9,1,3,2018,14.90384615,0.5969591226321036,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.54516129,False,False,False,False,True,False,False,False
2018-01-04,46,0.6089725337169485,0.04047330592925963,0.17071701144808193,56,348,2,1550,4.1,111,21,9,1,4,2018,22.11538462,0.5969591226321036,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9,False,False,False,False,True,False,False,False
2018-01-05,56,0.7335154019664403,0.22604744374651603,0.1682825442860012,56,348,2,1550,4.1,102,23,8,3,5,2018,14.18617614,0.5969591226321036,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9,False,False,False,False,True,False,False,False
2018-01-06,12,0.14333571854797375,0.5359810929438107,0.1506326571600723,56,348,2,1550,4.1,58,21,9,0,6,2018,3.065774805,0.5969591226321036,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.41515152,False,False,False,False,True,False,False,False
2018-01-07,6,0.06921909393206348,0.823688513117125,0.15068286804579228,56,348,2,1550,4.1,54,22,9,1,7,2018,3.978539576,0.5969591226321036,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9,False,False,False,False,True,False,False,False
2018-01-08,6,0.06921909393206348,0.5508201140255464,0.15068286804579228,56,348,2,1550,4.1,46,23,8,1,8,2018,8.507525084,0.5969591226321036,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91,False,False,False,False,True,False,False,False
2018-01-02,21,0.2411971961760635,0.2073058611952157,0.13786852149025908,40,409,1,1110,4.2,126,20,8,2,2,2018,13.5483871,0.09727068793619142,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,47.30789474,False,False,False,False,False,True,False,False
2018-01-03,58,0.6907424785268783,0.2874525872730754,0.14339950010042174,40,409,1,1110,4.2,169,22,9,1,3,2018,37.41935484,0.09727068793619142,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,47.35789474,False,False,False,False,False,True,False,False
2018-01-04,18,0.23423220435924796,0.3077051301667394,0.16972165449889537,40,409,1,1110,4.2,118,21,9,1,4,2018,11.61290323,0.09727068793619142,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,48.45944444,False,False,False,False,False,True,False,False
2018-01-05,33,0.4217075990957643,0.22191546015734404,0.16152483284796143,40,409,1,1110,4.2,159,23,8,3,5,2018,21.29032258,0.09727068793619142,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,53.70176471,False,False,False,False,False,True,False,False
2018-01-06,9,0.10644825033364119,0.29920684619648535,0.15103434424583245,40,409,1,1110,4.2,131,21,9,0,6,2018,5.806451613,0.09727068793619142,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,52.06928571,False,False,False,False,False,True,False,False
2018-01-07,5,0.05884464824686724,0.3486589438814476,0.15872665193814017,40,409,1,1110,4.2,113,22,9,1,7,2018,3.225806452,0.09727068793619142,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,49.98,False,False,False,False,False,True,False,False
2018-01-08,11,0.13319649299167816,0.17719540429315578,0.15469973890339422,40,409,1,1110,4.2,127,23,8,1,8,2018,7.096774194,0.09727068793619142,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,51.512,False,False,False,False,False,True,False,False
2017-01-06,5,0.1906644844841375,0.3331246086690246,0.6933621209078129,35,591,3,444,4.0,17,22,8,1,6,2017,4.072822823,0.11964107676969092,163.0,4.2,14.265,157.99,4.0,13.91,185.0,3.8,14.74,157.94,False,False,False,False,False,False,False,True
2017-01-07,6,0.246869715284604,0.36839908164046536,0.7626631853785901,35,591,3,444,4.0,29,21,10,1,7,2017,7.526276276,0.11964107676969092,161.5909091,4.2,15.52545455,171.792,4.0,14.95,197.383,3.8,16.606,157.99,False,False,False,False,False,False,False,True
2017-01-08,5,0.20540907256417176,0.4407795867568642,0.7531632858003615,35,591,3,444,4.0,48,23,8,1,8,2017,5.461711712,0.11964107676969092,160.6692308,4.2,15.18538462,169.9,4.0,17.084,179.9,3.8,14.92666667,171.792,False,False,False,False,False,False,False,True
2017-01-09,10,0.3922233749384095,0.4669640993856646,0.7054629443663386,35,591,3,444,4.0,54,21,9,1,9,2017,13.51351351,0.11964107676969092,148.7785714,4.2,14.04111111,160.4,4.0,17.856,164.57,3.8,19.528,169.9,False,False,False,False,False,False,False,True
2017-01-10,16,0.5872332418038165,0.4889979258318878,0.6506075517172123,35,591,3,444,4.0,43,22,9,2,10,2017,21.62162162,0.11964107676969092,134.9,4.2,6.81,149.475,4.0,18.505625,232.49,3.8,14.2125,160.4,False,False,False,False,False,False,False,True
2017-01-11,26,0.9012892539065112,0.5116103109558614,0.6058445470978109,35,591,3,444,4.0,91,22,8,4,11,2017,35.13513514,0.11964107676969092,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,149.475,False,False,False,False,False,False,False,True
2017-01-12,6,0.21642727860214866,0.4380435538043535,0.6482225346455112,35,591,3,444,4.0,73,21,10,1,12,2017,8.108108108,0.11964107676969092,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,140.56,False,False,False,False,False,False,False,True
2018-01-01,8,0.28922171849350176,0.34177363809952205,0.64571199035951,35,591,3,444,4.0,59,23,8,2,1,2018,11.11111111,0.11964107676969092,148.5,4.0,14.165,108.0,4.2,16.19636364,199.0,3.8,21.88,149.0,False,False,False,False,False,False,False,True
2018-01-02,14,0.5011476266288994,0.3744800517669659,0.633130576923077,35,591,3,444,4.0,90,20,8,2,2,2018,19.44444444,0.11964107676969092,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,148.5,False,False,False,False,False,False,False,True
2018-01-03,9,0.2713202286834853,0.7524235255597316,0.5225279508937538,35,591,3,444,4.0,125,22,9,1,3,2018,12.5,0.11964107676969092,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,145.9942857,False,False,False,False,False,False,False,True
2018-01-04,10,0.2901873590226728,0.5813687122055393,0.4985438843141193,35,591,3,444,4.0,178,21,9,1,4,2018,13.88888889,0.11964107676969092,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667,False,False,False,False,False,False,False,True
2018-01-05,22,0.638560749931291,0.36033590456336023,0.49323065977103836,35,591,3,444,4.0,260,23,8,3,5,2018,30.55555556,0.11964107676969092,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,119.19,False,False,False,False,False,False,False,True
2018-01-06,1,0.029712016282184926,0.5010175329080939,0.6025306286402893,35,591,3,444,4.0,93,21,9,0,6,2018,4.072822823,0.11964107676969092,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,118.1318182,False,False,False,False,False,False,False,True
2018-01-07,5,0.16713009158729017,0.6469317470649578,0.597911227154047,35,591,3,444,4.0,122,22,9,1,7,2018,7.526276276,0.11964107676969092,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,139.9,False,False,False,False,False,False,False,True
